2021-01-12,EMR,50-59,570,1567,1337,779,21
2021-01-12,EMR,60-69,559,742,749,477,75
2021-01-12,EMR,70-79,342,203,175,166,204
2021-01-12,EMR,80-89,203,467,20,81,569
2021-01-12,EMR,90+,107,523,2,95,533
2021-01-13,EMR,16-19,4,9,4,9,0
2021-01-13,EMR,20-29,298,625,621,302,0
2021-01-13,EMR,30-39,500,826,886,439,1
2021-01-13,EMR,40-49,409,1078,939,544,4
2021-01-13,EMR,50-59,488,1389,1141,704,32
2021-01-13,EMR,60-69,512,607,606,451,62
2021-01-13,EMR,70-79,326,186,152,176,184
2021-01-13,EMR,80-89,187,480,11,156,500
2021-01-13,EMR,90+,105,585,1,158,531
2021-01-14,EMR,16-19,8,8,3,13,0
2021-01-14,EMR,20-29,244,629,600,272,1
2021-01-14,EMR,30-39,363,729,744,347,1
2021-01-14,EMR,40-49,341,964,806,493,6
2021-01-14,EMR,50-59,478,1195,981,675,17
2021-01-14,EMR,60-69,448,624,577,445,50
2021-01-14,EMR,70-79,307,184,130,192,169
2021-01-14,EMR,80-89,177,364,15,80,446
2021-01-14,EMR,90+,80,429,5,26,478
2021-01-15,EMR,16-19,4,11,4,11,0
2021-01-15,EMR,20-29,269,668,616,320,1
2021-01-15,EMR,30-39,339,687,689,336,1
2021-01-15,EMR,40-49,353,886,798,433,8
2021-01-15,EMR,50-59,411,1159,964,598,8
2021-01-15,EMR,60-69,379,539,539,345,34
2021-01-15,EMR,70-79,197,95,101,113,78
2021-01-15,EMR,80-89,104,283,16,80,291
2021-01-15,EMR,90+,57,286,2,81,260
2021-01-16,EMR,16-19,1,8,2,7,0
2021-01-16,EMR,20-29,220,443,480,183,0
2021-01-16,EMR,30-39,209,468,481,195,1
2021-01-16,EMR,40-49,224,641,563,299,3
2021-01-16,EMR,50-59,255,870,704,416,5
2021-01-16,EMR,60-69,268,414,428,225,29
2021-01-16,EMR,70-79,166,92,74,94,90
2021-01-16,EMR,80-89,85,196,7,54,220
2021-01-16,EMR,90+,42,181,3,35,185
