2021-01-12,CAM,50-59,497,614,772,301,38
2021-01-12,CAM,60-69,711,453,892,224,48
2021-01-12,CAM,70-79,302,82,283,29,72
2021-01-12,CAM,80-89,58,91,28,5,116
2021-01-12,CAM,90+,17,63,1,2,77
2021-01-13,CAM,16-19,4,7,6,5,0
2021-01-13,CAM,20-29,341,626,732,230,5
2021-01-13,CAM,30-39,665,858,1233,273,17
2021-01-13,CAM,40-49,640,873,1181,297,35
2021-01-13,CAM,50-59,872,1027,1442,393,64
2021-01-13,CAM,60-69,818,603,1057,288,76
2021-01-13,CAM,70-79,189,95,156,44,84
2021-01-13,CAM,80-89,84,150,31,17,186
2021-01-13,CAM,90+,23,73,3,4,89
2021-01-14,CAM,16-19,7,11,12,6,0
2021-01-14,CAM,20-29,530,918,1275,172,1
2021-01-14,CAM,30-39,517,810,1113,211,3
2021-01-14,CAM,40-49,482,804,1012,267,7
2021-01-14,CAM,50-59,632,827,1147,297,15
2021-01-14,CAM,60-69,585,464,777,236,36
2021-01-14,CAM,70-79,178,88,130,42,94
2021-01-14,CAM,80-89,47,103,16,9,125
2021-01-14,CAM,90+,11,85,1,2,93
2021-01-15,CAM,16-19,0,1,1,0,0
2021-01-15,CAM,20-29,416,533,815,132,2
2021-01-15,CAM,30-39,354,391,569,176,0
2021-01-15,CAM,40-49,363,532,626,265,4
2021-01-15,CAM,50-59,575,642,872,338,7
2021-01-15,CAM,60-69,510,326,600,215,21
2021-01-15,CAM,70-79,123,64,81,67,39
2021-01-15,CAM,80-89,35,70,7,16,82
2021-01-15,CAM,90+,7,38,0,3,42
2021-01-16,CAM,16-19,1,0,0,1,0
2021-01-16,CAM,20-29,254,346,463,137,0
2021-01-16,CAM,30-39,256,301,256,298,3
2021-01-16,CAM,40-49,251,331,242,328,12
2021-01-16,CAM,50-59,351,288,298,327,14
2021-01-16,CAM,60-69,335,180,226,246,43
2021-01-16,CAM,70-79,141,81,70,61,91
2021-01-16,CAM,80-89,63,89,8,18,126
2021-01-16,CAM,90+,21,81,3,18,81
